#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1980-01-01 to 2023-01-01
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1071: Esther Island, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment  Value       None           Day                N/A        Inches              N/A           PRCP          Total precipitation                                      
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Esther Island (1071) 
# Alaska  SNOTEL Site - 50 ft
# Reporting Frequency: Daily; Date Range: 1980-01-01 to 2023-01-01
#
# As of: Jan 26, 2023 3:02:20 PM GMT-08:00
#
Date,Esther Island (1071) Air Temperature Maximum (degF),Esther Island (1071) Air Temperature Minimum (degF),Esther Island (1071) Precipitation Increment (in)
2012-09-11,53.8,38.8,0.2
2012-09-12,50.0,43.5,0.8
2012-09-13,53.4,42.1,0.0
2012-09-14,49.6,41.7,0.6
2012-09-15,51.3,47.5,3.3
2012-09-16,52.5,46.2,5.6
2012-09-17,49.8,46.2,0.2
2012-09-18,47.7,42.4,1.8
2012-09-19,52.7,45.0,5.3
2012-09-20,53.8,50.7,5.6
2012-09-21,57.6,50.0,1.6
2012-09-22,57.4,50.2,3.1
2012-09-23,52.5,45.0,1.7
2012-09-24,49.8,45.1,0.6
2012-09-25,48.7,45.3,2.1
2012-09-26,48.0,43.3,2.1
2012-09-27,46.8,41.9,2.9
2012-09-28,46.6,41.7,1.2
2012-09-29,45.0,35.2,0.5
2012-09-30,43.0,35.8,0.1
2012-10-01,46.0,34.5,0.0
2012-10-02,44.1,37.0,0.6
2012-10-03,45.9,41.5,0.6
2012-10-04,50.4,45.5,0.6
2012-10-05,50.7,48.2,1.7
2012-10-06,49.3,46.0,1.4
2012-10-07,47.8,45.7,0.2
2012-10-08,49.8,43.9,0.0
2012-10-09,50.0,39.4,0.1
2012-10-10,45.7,38.3,0.0
2012-10-11,46.2,35.4,0.1
2012-10-12,41.9,32.5,0.1
2012-10-13,45.3,32.4,0.6
2012-10-14,45.7,42.3,0.3
2012-10-15,43.0,35.2,0.8
2012-10-16,38.7,33.1,1.0
2012-10-17,39.9,32.9,0.3
2012-10-18,37.6,33.1,0.1
2012-10-19,37.0,32.0,0.0
2012-10-20,38.7,30.0,0.0
2012-10-21,37.8,27.3,0.0
2012-10-22,36.0,25.3,0.0
2012-10-23,37.4,28.6,0.0
2012-10-24,39.0,27.3,0.0
2012-10-25,37.0,27.0,0.0
2012-10-26,37.8,27.1,0.1
2012-10-27,37.2,26.2,0.0
2012-10-28,37.4,26.6,0.0
2012-10-29,37.2,27.3,0.0
2012-10-30,34.3,29.8,0.0
2012-10-31,36.0,28.8,0.0
2012-11-01,38.1,29.5,0.0
2012-11-02,40.8,30.0,0.4
2012-11-03,39.9,36.0,0.1
2012-11-04,42.1,32.4,0.0
2012-11-05,35.2,33.1,0.2
2012-11-06,35.8,30.6,0.5
2012-11-07,33.3,25.9,0.0
2012-11-08,33.3,25.2,0.0
2012-11-09,36.3,31.8,0.4
2012-11-10,37.9,35.1,0.6
2012-11-11,39.2,31.8,0.1
2012-11-12,39.6,31.8,0.0
2012-11-13,36.7,30.7,0.1
2012-11-14,38.7,33.1,0.9
2012-11-15,37.4,33.6,0.6
2012-11-16,37.2,28.0,0.1
2012-11-17,30.4,27.0,0.1
2012-11-18,34.7,30.0,0.3
2012-11-19,32.4,24.1,0.1
2012-11-20,30.0,21.9,0.2
2012-11-21,29.7,23.7,0.0
2012-11-22,34.5,27.5,0.0
2012-11-23,32.4,27.1,0.0
2012-11-24,30.0,25.0,0.0
2012-11-25,32.7,25.5,0.0
2012-11-26,29.1,23.2,0.5
2012-11-27,31.8,22.8,0.2
2012-11-28,29.3,22.5,0.3
2012-11-29,26.2,19.8,0.5
2012-11-30,26.1,18.7,0.3
2012-12-01,25.0,17.1,0.3
2012-12-02,25.2,16.2,0.0
2012-12-03,25.0,16.2,0.0
2012-12-04,21.7,13.8,0.0
2012-12-05,27.7,13.3,0.0
2012-12-06,29.7,18.5,0.0
2012-12-07,26.8,16.2,0.0
2012-12-08,35.8,25.9,0.0
2012-12-09,34.9,33.1,0.0
2012-12-10,36.5,32.9,0.0
2012-12-11,36.9,30.0,0.0
2012-12-12,39.6,31.6,0.3
2012-12-13,39.6,22.6,0.1
2012-12-14,30.9,21.7,0.0
2012-12-15,30.7,19.9,0.8
2012-12-16,22.8,19.6,0.8
2012-12-17,24.4,3.6,0.8
2012-12-18,30.9,3.4,0.0
2012-12-19,30.6,25.3,0.0
2012-12-20,26.2,10.6,0.1
2012-12-21,13.3,3.9,0.1
2012-12-22,18.7,4.1,0.0
2012-12-23,25.0,6.8,0.0
2012-12-24,37.0,24.3,0.0
2012-12-25,39.6,33.1,0.0
2012-12-26,39.0,33.4,1.3
2012-12-27,40.3,34.9,1.1
2012-12-28,40.3,34.2,0.5
2012-12-29,42.1,36.1,1.3
2012-12-30,42.8,37.2,1.5
2012-12-31,40.1,37.0,1.1
2013-01-01,39.2,33.3,3.7
2013-01-02,38.8,35.2,0.7
2013-01-03,37.9,35.4,1.8
2013-01-04,37.2,33.1,0.7
2013-01-05,39.0,34.9,0.7
2013-01-06,39.2,34.9,0.7
2013-01-07,39.7,33.3,1.0
2013-01-08,35.1,30.6,0.3
2013-01-09,33.4,26.6,0.1
2013-01-10,31.5,25.2,0.3
2013-01-11,34.2,26.8,0.2
2013-01-12,35.6,33.1,1.3
2013-01-13,37.4,34.0,1.8
2013-01-14,41.2,35.1,0.8
2013-01-15,36.0,30.6,0.1
2013-01-16,34.2,30.6,0.5
2013-01-17,30.7,26.4,0.2
2013-01-18,29.5,21.6,0.2
2013-01-19,36.9,28.2,0.0
2013-01-20,36.5,33.1,1.4
2013-01-21,37.6,34.3,0.2
2013-01-22,38.8,35.4,0.2
2013-01-23,41.7,35.4,0.3
2013-01-24,39.4,31.8,0.5
2013-01-25,34.3,23.5,0.3
2013-01-26,23.5,15.8,0.4
2013-01-27,16.9,9.0,0.1
2013-01-28,17.4,7.2,0.0
2013-01-29,28.9,17.4,0.4
2013-01-30,39.7,26.6,0.1
2013-01-31,36.9,33.1,0.1
2013-02-01,37.2,33.3,0.4
2013-02-02,40.5,34.3,1.1
2013-02-03,40.8,34.3,0.9
2013-02-04,38.8,34.3,0.6
2013-02-05,38.8,29.8,0.0
2013-02-06,35.2,28.0,0.2
2013-02-07,34.2,25.2,0.5
2013-02-08,37.8,23.9,0.1
2013-02-09,40.5,34.7,2.2
2013-02-10,39.4,34.3,1.4
2013-02-11,35.2,29.8,0.5
2013-02-12,34.5,30.4,0.6
2013-02-13,37.8,33.3,1.0
2013-02-14,39.4,33.3,1.2
2013-02-15,37.2,32.5,0.2
2013-02-16,34.0,28.6,0.2
2013-02-17,35.1,30.9,1.0
2013-02-18,31.8,24.6,0.4
2013-02-19,36.0,21.0,0.1
2013-02-20,36.7,32.5,0.2
2013-02-21,39.4,32.4,0.1
2013-02-22,33.1,28.2,0.0
2013-02-23,34.9,26.2,0.5
2013-02-24,36.1,28.2,0.5
2013-02-25,39.4,32.5,0.2
2013-02-26,40.8,32.7,0.0
2013-02-27,38.5,32.0,0.9
2013-02-28,37.8,33.3,0.3
2013-03-01,40.6,33.3,0.2
2013-03-02,39.4,27.7,0.1
2013-03-03,39.6,30.6,0.1
2013-03-04,42.3,28.9,0.0
2013-03-05,38.7,25.9,0.0
2013-03-06,38.1,30.4,0.0
2013-03-07,39.6,31.5,0.6
2013-03-08,38.8,34.3,1.5
2013-03-09,40.1,31.3,0.2
2013-03-10,34.9,31.6,0.5
2013-03-11,36.9,23.7,0.0
2013-03-12,38.3,14.4,0.0
2013-03-13,35.8,9.7,0.0
2013-03-14,34.5,21.6,0.3
2013-03-15,40.8,14.2,0.0
2013-03-16,41.2,14.7,0.0
2013-03-17,34.9,28.9,0.0
2013-03-18,33.4,19.2,0.0
2013-03-19,30.9,16.3,0.0
2013-03-20,32.9,13.3,0.0
2013-03-21,33.3,9.1,0.0
2013-03-22,35.1,23.2,0.8
2013-03-23,38.5,33.1,0.5
2013-03-24,37.6,33.3,1.1
2013-03-25,34.0,23.0,1.6
2013-03-26,24.4,18.9,0.3
2013-03-27,32.4,5.7,0.0
2013-03-28,34.0,19.6,0.0
2013-03-29,36.3,33.3,1.2
2013-03-30,40.8,33.4,0.2
2013-03-31,38.8,32.4,0.1
2013-04-01,42.6,29.5,0.0
2013-04-02,45.0,22.8,0.0
2013-04-03,45.3,28.8,0.0
2013-04-04,45.0,24.6,0.0
2013-04-05,40.1,18.5,0.1
2013-04-06,37.0,28.0,0.2
2013-04-07,38.1,27.9,0.1
2013-04-08,30.9,25.3,1.2
2013-04-09,30.9,23.7,0.3
2013-04-10,27.7,14.2,0.2
2013-04-11,33.4,7.0,0.1
2013-04-12,32.4,12.9,0.0
2013-04-13,35.2,10.2,0.0
2013-04-14,42.4,19.9,0.0
2013-04-15,43.9,12.4,0.0
2013-04-16,39.4,15.4,0.0
2013-04-17,37.8,23.4,0.0
2013-04-18,42.3,18.5,0.0
2013-04-19,45.7,18.0,0.0
2013-04-20,46.2,19.4,0.0
2013-04-21,43.5,29.8,0.0
2013-04-22,48.9,33.1,0.0
2013-04-23,40.8,32.5,0.3
2013-04-24,45.5,32.9,0.0
2013-04-25,46.9,27.1,0.0
2013-04-26,42.4,23.4,0.0
2013-04-27,45.3,21.9,0.0
2013-04-28,45.5,23.4,0.0
2013-04-29,45.9,23.9,0.0
2013-04-30,38.1,31.5,0.2
2013-05-01,45.5,34.3,0.0
2013-05-02,38.8,34.3,0.8
2013-05-03,39.2,33.8,1.5
2013-05-04,44.1,34.9,0.9
2013-05-05,44.4,33.8,0.0
2013-05-06,46.9,31.5,0.0
2013-05-07,48.6,32.2,0.0
2013-05-08,52.2,30.0,0.0
2013-05-09,52.7,30.7,0.0
2013-05-10,57.6,32.7,0.0
2013-05-11,47.7,36.1,0.0
2013-05-12,48.9,37.4,0.2
2013-05-13,46.0,36.5,1.0
2013-05-14,42.8,33.3,1.1
2013-05-15,44.8,34.0,0.2
2013-05-16,40.1,35.4,1.7
2013-05-17,41.7,33.1,2.7
2013-05-18,37.0,33.4,0.2
2013-05-19,45.5,29.7,0.0
2013-05-20,50.5,29.1,0.0
2013-05-21,52.0,30.4,0.0
2013-05-22,54.0,32.5,0.0
2013-05-23,56.8,35.8,0.0
2013-05-24,57.7,36.0,0.0
2013-05-25,50.7,33.6,0.0
2013-05-26,48.0,35.4,0.0
2013-05-27,59.7,36.7,0.0
2013-05-28,68.4,38.8,0.0
2013-05-29,65.5,36.7,0.0
2013-05-30,52.5,37.2,0.0
2013-05-31,52.7,40.5,0.0
2013-06-01,48.6,39.2,0.1
2013-06-02,47.5,39.0,0.3
2013-06-03,48.4,38.1,0.3
2013-06-04,52.2,39.9,0.0
2013-06-05,55.9,39.0,0.0
2013-06-06,56.8,37.9,0.0
2013-06-07,61.0,39.4,0.0
2013-06-08,66.0,38.7,0.0
2013-06-09,63.3,39.0,0.0
2013-06-10,64.8,40.5,0.0
2013-06-11,69.6,43.5,0.0
2013-06-12,71.1,45.9,0.0
2013-06-13,59.4,46.9,0.0
2013-06-14,60.4,45.3,0.0
2013-06-15,70.5,43.9,0.0
2013-06-16,74.8,47.8,0.0
2013-06-17,78.6,51.1,0.0
2013-06-18,71.8,49.5,0.0
2013-06-19,61.9,47.3,0.0
2013-06-20,62.2,47.1,0.0
2013-06-21,63.1,51.6,0.0
2013-06-22,63.7,48.4,0.0
2013-06-23,61.7,48.4,0.0
2013-06-24,70.5,50.4,0.0
2013-06-25,74.8,55.6,0.0
2013-06-26,70.5,54.1,0.0
2013-06-27,65.3,55.0,0.0
2013-06-28,55.2,52.3,0.2
2013-06-29,58.5,51.8,0.0
2013-06-30,55.6,52.2,0.2
2013-07-01,52.9,49.1,1.2
2013-07-02,52.5,48.6,0.4
2013-07-03,52.0,48.6,0.7
2013-07-04,51.4,49.3,0.7
2013-07-05,52.0,49.1,1.0
2013-07-06,52.7,49.5,0.5
2013-07-07,54.7,47.8,1.3
2013-07-08,59.7,47.3,0.0
2013-07-09,61.3,48.0,0.0
2013-07-10,71.1,47.8,0.0
2013-07-11,73.6,50.5,0.0
2013-07-12,68.9,50.5,0.0
2013-07-13,59.9,51.4,0.0
2013-07-14,63.0,54.0,0.0
2013-07-15,63.3,54.3,0.0
2013-07-16,67.5,54.5,0.0
2013-07-17,75.6,52.5,0.0
2013-07-18,72.9,59.0,0.0
2013-07-19,66.7,54.7,0.0
2013-07-20,73.0,53.4,0.0
2013-07-21,74.7,56.1,0.0
2013-07-22,75.0,54.7,0.0
2013-07-23,66.9,52.9,0.0
2013-07-24,69.3,52.3,0.0
2013-07-25,62.4,56.7,0.0
2013-07-26,68.5,55.9,0.0
2013-07-27,71.1,55.4,0.0
2013-07-28,69.8,53.1,0.0
2013-07-29,66.0,55.6,0.0
2013-07-30,65.8,57.7,0.0
2013-07-31,62.2,57.2,0.0
2013-08-01,61.0,56.1,0.0
2013-08-02,58.5,54.7,0.0
2013-08-03,55.9,52.5,3.4
2013-08-04,56.5,53.1,0.4
2013-08-05,57.9,52.3,0.0
2013-08-06,58.5,53.2,0.2
2013-08-07,59.2,52.5,0.2
2013-08-08,58.6,52.7,0.4
2013-08-09,55.0,51.4,3.7
2013-08-10,56.5,53.2,2.3
2013-08-11,57.7,52.5,1.3
2013-08-12,66.6,51.4,0.0
2013-08-13,58.1,49.5,0.0
2013-08-14,62.1,52.5,0.0
2013-08-15,62.6,49.5,0.1
2013-08-16,54.3,48.9,0.7
2013-08-17,60.4,52.2,0.5
2013-08-18,55.9,51.1,0.4
2013-08-19,53.8,49.5,0.4
2013-08-20,54.0,50.7,1.5
2013-08-21,52.0,50.4,1.4
2013-08-22,52.5,50.4,1.0
2013-08-23,61.9,48.0,0.0
2013-08-24,65.7,48.4,0.0
2013-08-25,66.4,47.1,0.0
2013-08-26,64.6,46.8,0.0
2013-08-27,66.7,49.1,0.0
2013-08-28,56.8,52.9,0.6
2013-08-29,58.8,51.1,0.4
2013-08-30,62.1,49.6,0.0
2013-08-31,52.2,49.8,0.4
2013-09-01,54.0,51.4,0.0
2013-09-02,55.2,51.1,2.3
2013-09-03,55.9,52.2,2.0
2013-09-04,55.0,49.5,0.5
2013-09-05,57.2,48.2,0.0
2013-09-06,53.2,50.4,1.5
2013-09-07,55.9,50.0,0.7
2013-09-08,53.1,50.2,0.1
2013-09-09,53.2,52.0,3.4
2013-09-10,57.0,49.1,2.8
2013-09-11,53.1,49.8,1.2
2013-09-12,51.8,49.3,0.6
2013-09-13,51.3,47.7,0.7
2013-09-14,59.5,46.6,0.1
2013-09-15,54.7,47.5,0.0
2013-09-16,48.7,46.0,0.0
2013-09-17,47.8,44.8,1.0
2013-09-18,51.4,44.2,0.7
2013-09-19,50.4,44.6,0.2
2013-09-20,,,
2013-09-21,43.5,39.6,
2013-09-22,44.6,36.5,1.1
2013-09-23,49.1,43.2,0.8
2013-09-24,49.8,46.4,0.0
2013-09-25,48.4,45.1,3.1
2013-09-26,47.8,45.0,1.1
2013-09-27,52.5,43.0,1.3
2013-09-28,49.1,45.7,
2013-09-29,49.6,45.1,0.0
2013-09-30,27.5,0.0,0.0
2013-10-01,40.6,0.0,0.1
2013-10-02,83.3,0.0,1.2
2013-10-03,55.8,0.0,0.9
2013-10-04,27.3,0.0,0.1
2013-10-05,52.3,0.0,0.4
2013-10-06,38.7,0.0,0.2
2013-10-07,37.2,0.0,
2013-10-08,78.1,0.0,4.5
2013-10-09,58.3,0.0,
2013-10-10,46.2,40.1,0.3
2013-10-11,46.8,41.0,1.3
2013-10-12,46.6,43.9,1.7
2013-10-13,46.9,39.4,4.3
2013-10-14,46.2,41.7,0.4
2013-10-15,47.1,43.5,1.2
2013-10-16,47.5,43.5,0.2
2013-10-17,,,
2013-10-18,47.5,41.4,
2013-10-19,48.2,39.7,1.9
2013-10-20,46.6,38.7,0.6
2013-10-21,42.1,37.2,1.9
2013-10-22,44.2,36.0,0.1
2013-10-23,40.8,33.1,0.1
2013-10-24,43.3,32.5,1.7
2013-10-25,44.4,37.8,0.6
2013-10-26,45.7,36.7,0.0
2013-10-27,47.5,38.8,2.9
2013-10-28,48.9,39.9,3.6
2013-10-29,45.5,38.5,0.5
2013-10-30,44.8,40.3,2.3
2013-10-31,42.8,39.7,1.1
2013-11-01,40.3,38.1,1.0
2013-11-02,42.1,38.7,0.7
2013-11-03,42.6,38.7,0.2
2013-11-04,44.2,38.5,0.1
2013-11-05,44.1,39.6,0.0
2013-11-06,40.1,31.5,0.2
2013-11-07,38.3,30.7,0.0
2013-11-08,36.3,30.0,0.1
2013-11-09,36.0,28.8,0.0
2013-11-10,35.1,32.4,2.3
2013-11-11,37.4,32.7,0.0
2013-11-12,33.1,29.1,0.1
2013-11-13,33.1,29.1,0.0
2013-11-14,43.2,28.8,0.0
2013-11-15,40.8,34.7,0.0
2013-11-16,35.2,27.9,0.1
2013-11-17,28.2,23.0,0.0
2013-11-18,23.5,20.7,0.0
2013-11-19,21.6,18.3,0.0
2013-11-20,19.9,13.3,0.3
2013-11-21,39.9,18.1,1.2
2013-11-22,43.2,34.0,2.3
2013-11-23,34.3,28.0,0.2
2013-11-24,36.0,31.3,0.3
2013-11-25,37.6,33.1,0.0
2013-11-26,36.7,34.5,0.9
2013-11-27,36.7,33.1,0.3
2013-11-28,33.4,21.9,0.1
2013-11-29,23.0,19.6,0.1
2013-11-30,22.8,18.7,0.0
2013-12-01,27.9,20.7,0.0
2013-12-02,28.8,23.5,0.0
2013-12-03,27.5,23.2,0.0
2013-12-04,31.6,24.1,0.0
2013-12-05,35.8,30.9,0.0
2013-12-06,34.0,28.2,0.0
2013-12-07,32.0,27.3,0.0
2013-12-08,30.9,28.2,0.0
2013-12-09,32.4,28.2,0.0
2013-12-10,33.1,24.6,0.0
2013-12-11,30.4,23.5,0.0
2013-12-12,26.2,20.1,0.4
2013-12-13,32.4,20.5,0.7
2013-12-14,36.7,25.9,0.3
2013-12-15,29.1,21.4,0.4
2013-12-16,22.5,17.8,0.1
2013-12-17,20.7,6.6,0.1
2013-12-18,29.7,5.2,0.1
2013-12-19,32.9,23.2,0.1
2013-12-20,30.6,19.8,0.2
2013-12-21,34.7,30.0,0.4
2013-12-22,36.9,32.0,0.3
2013-12-23,32.7,17.8,0.2
2013-12-24,32.5,13.3,0.0
2013-12-25,30.0,23.2,0.0
2013-12-26,28.8,20.5,0.0
2013-12-27,34.5,18.1,0.3
2013-12-28,37.4,30.9,0.3
2013-12-29,32.7,28.6,0.0
2013-12-30,33.6,30.2,0.0
2013-12-31,39.4,30.9,1.2
2014-01-01,39.9,34.2,0.7
2014-01-02,35.4,30.0,0.4
2014-01-03,32.7,29.3,0.0
2014-01-04,39.0,32.2,1.6
2014-01-05,39.6,32.2,1.5
2014-01-06,40.5,32.9,0.7
2014-01-07,39.4,32.5,0.0
2014-01-08,39.2,32.2,0.4
2014-01-09,32.5,27.9,0.0
2014-01-10,31.8,28.2,0.1
2014-01-11,31.8,20.8,0.0
2014-01-12,29.7,24.3,0.0
2014-01-13,35.2,27.0,0.5
2014-01-14,38.7,30.6,0.5
2014-01-15,40.8,30.0,0.6
2014-01-16,41.0,34.0,1.3
2014-01-17,44.1,35.2,5.1
2014-01-18,40.8,34.9,0.6
2014-01-19,40.1,34.7,0.6
2014-01-20,44.8,34.7,0.1
2014-01-21,42.4,33.4,3.1
2014-01-22,44.6,37.9,2.8
2014-01-23,44.4,37.9,3.0
2014-01-24,44.4,38.3,3.0
2014-01-25,40.6,31.6,0.3
2014-01-26,43.2,33.6,0.2
2014-01-27,50.7,32.7,0.6
2014-01-28,44.1,37.4,0.8
2014-01-29,37.6,29.5,0.2
2014-01-30,32.0,26.2,0.1
2014-01-31,31.3,24.8,0.1
2014-02-01,31.6,24.1,0.0
2014-02-02,31.3,23.4,0.0
2014-02-03,31.6,23.2,0.0
2014-02-04,31.6,22.6,0.0
2014-02-05,34.2,21.9,0.0
2014-02-06,29.8,19.8,0.1
2014-02-07,37.6,25.3,0.0
2014-02-08,35.6,25.2,0.0
2014-02-09,28.0,23.2,0.0
2014-02-10,32.4,13.8,0.4
2014-02-11,26.2,10.0,0.5
2014-02-12,20.8,15.4,0.0
2014-02-13,25.7,13.3,0.0
2014-02-14,29.8,21.6,0.5
2014-02-15,27.3,20.7,0.3
2014-02-16,29.3,21.9,0.9
2014-02-17,34.9,24.1,0.7
2014-02-18,33.1,25.9,1.4
2014-02-19,30.2,19.0,0.3
2014-02-20,28.0,6.6,0.1
2014-02-21,25.5,4.6,0.0
2014-02-22,30.0,18.9,0.1
2014-02-23,26.4,6.3,0.0
2014-02-24,25.5,1.9,0.0
2014-02-25,30.0,8.2,0.0
2014-02-26,36.1,21.6,0.0
2014-02-27,38.8,33.1,0.0
2014-02-28,44.2,28.2,0.0
2014-03-01,37.4,22.3,0.0
2014-03-02,34.0,19.0,0.0
2014-03-03,34.3,29.8,0.0
2014-03-04,34.9,28.0,0.1
2014-03-05,37.2,29.8,0.0
2014-03-06,36.3,20.1,0.1
2014-03-07,36.7,17.1,0.0
2014-03-08,37.6,12.9,0.0
2014-03-09,36.3,19.4,0.0
2014-03-10,39.0,32.4,2.0
2014-03-11,39.9,36.0,1.0
2014-03-12,38.5,32.2,0.3
2014-03-13,38.1,32.0,3.1
2014-03-14,39.6,29.5,1.0
2014-03-15,31.8,19.9,0.1
2014-03-16,30.9,20.1,0.1
2014-03-17,35.2,28.8,0.0
2014-03-18,39.0,29.5,0.0
2014-03-19,38.5,22.6,0.0
2014-03-20,42.4,16.9,0.0
2014-03-21,43.9,22.5,0.0
2014-03-22,42.4,17.2,0.0
2014-03-23,42.1,16.2,0.0
2014-03-24,41.7,16.2,0.0
2014-03-25,47.5,19.9,0.0
2014-03-26,44.8,16.3,0.0
2014-03-27,41.7,16.9,0.0
2014-03-28,40.5,16.9,0.0
2014-03-29,43.0,18.9,0.0
2014-03-30,42.4,19.2,0.0
2014-03-31,44.1,19.6,0.0
2014-04-01,41.7,18.1,0.0
2014-04-02,43.2,18.5,0.0
2014-04-03,41.5,18.3,0.0
2014-04-04,37.6,28.6,0.1
2014-04-05,42.4,32.2,0.0
2014-04-06,39.4,32.4,0.5
2014-04-07,43.7,31.6,0.0
2014-04-08,39.6,27.0,1.0
2014-04-09,33.6,25.2,0.1
2014-04-10,39.9,13.5,0.0
2014-04-11,42.1,13.6,0.0
2014-04-12,41.0,26.8,0.0
2014-04-13,39.6,32.4,0.1
2014-04-14,46.9,32.4,0.0
2014-04-15,42.1,32.5,0.3
2014-04-16,45.0,33.4,0.0
2014-04-17,51.1,32.0,0.0
2014-04-18,42.4,34.7,0.5
2014-04-19,50.7,30.9,0.0
2014-04-20,47.7,29.7,0.3
2014-04-21,54.0,31.8,0.3
2014-04-22,49.6,29.8,0.0
2014-04-23,44.4,29.8,0.0
2014-04-24,47.7,28.6,0.0
2014-04-25,42.4,34.9,0.4
2014-04-26,45.0,35.8,0.0
2014-04-27,51.8,34.5,0.0
2014-04-28,49.5,33.4,0.0
2014-04-29,52.7,31.8,0.0
2014-04-30,55.9,30.9,0.0
2014-05-01,59.5,34.3,0.0
2014-05-02,63.9,36.7,0.0
2014-05-03,61.5,34.7,0.0
2014-05-04,61.2,33.8,0.0
2014-05-05,45.9,34.9,0.3
2014-05-06,42.8,36.9,0.9
2014-05-07,49.1,35.4,0.0
2014-05-08,50.9,36.0,0.0
2014-05-09,62.2,36.3,0.3
2014-05-10,63.0,39.6,0.0
2014-05-11,51.1,34.9,0.0
2014-05-12,52.7,38.5,0.0
2014-05-13,57.9,36.0,0.0
2014-05-14,64.0,39.2,0.0
2014-05-15,58.5,37.4,0.0
2014-05-16,67.6,38.8,0.0
2014-05-17,69.4,44.2,0.0
2014-05-18,58.1,43.3,0.0
2014-05-19,59.0,41.5,0.0
2014-05-20,60.4,40.5,0.0
2014-05-21,58.3,41.4,0.0
2014-05-22,62.4,40.6,0.0
2014-05-23,63.0,40.6,0.0
2014-05-24,55.2,42.4,0.0
2014-05-25,54.3,42.6,0.0
2014-05-26,54.0,43.2,0.0
2014-05-27,47.8,44.1,0.5
2014-05-28,50.4,43.5,0.0
2014-05-29,49.5,44.1,0.5
2014-05-30,48.0,45.1,3.0
2014-05-31,49.6,42.6,0.9
2014-06-01,44.2,37.8,0.3
2014-06-02,57.6,35.2,0.0
2014-06-03,63.7,39.7,0.0
2014-06-04,63.3,42.4,0.0
2014-06-05,63.3,42.4,0.0
2014-06-06,57.6,42.1,0.0
2014-06-07,50.9,46.0,0.5
2014-06-08,58.5,43.2,0.0
2014-06-09,57.2,47.3,0.0
2014-06-10,52.7,44.6,0.0
2014-06-11,55.8,41.7,0.0
2014-06-12,56.5,40.3,0.0
2014-06-13,48.0,43.2,0.5
2014-06-14,52.9,42.3,0.0
2014-06-15,60.4,43.3,0.0
2014-06-16,51.6,44.8,2.7
2014-06-17,53.6,45.5,0.6
2014-06-18,55.0,43.9,0.0
2014-06-19,58.8,43.0,0.0
2014-06-20,66.4,42.3,0.0
2014-06-21,55.0,44.1,0.9
2014-06-22,63.1,43.3,0.2
2014-06-23,56.8,45.1,0.0
2014-06-24,58.6,45.1,0.0
2014-06-25,51.6,44.8,1.1
2014-06-26,50.5,44.8,0.0
2014-06-27,62.1,43.2,0.0
2014-06-28,70.5,49.3,0.0
2014-06-29,63.0,46.9,0.0
2014-06-30,53.4,45.7,0.0
2014-07-01,61.2,45.7,0.0
2014-07-02,71.8,48.9,0.0
2014-07-03,73.2,48.4,0.0
2014-07-04,71.2,48.6,0.0
2014-07-05,60.1,50.5,0.0
2014-07-06,55.4,51.4,0.5
2014-07-07,60.4,50.5,0.0
2014-07-08,62.1,47.8,0.0
2014-07-09,58.1,51.1,0.8
2014-07-10,53.2,50.9,4.6
2014-07-11,54.5,50.2,1.2
2014-07-12,59.9,48.7,0.0
2014-07-13,56.1,46.2,0.2
2014-07-14,62.1,44.8,0.0
2014-07-15,62.8,46.0,0.0
2014-07-16,59.5,46.8,0.0
2014-07-17,57.0,51.4,0.0
2014-07-18,63.5,49.5,0.0
